title;average_rating;book_id;language_code
Frankenstein;3.79;9781419542244;en-US
The Memoirs of Elizabeth Frankenstein;3.56;9780553576375;eng
The Essential Frankenstein;3.79;9780452269682;eng
Father of Frankenstein;4.1;9780452273375;eng
Frankenstein;3.79;9780766608283;en-GB
The Walrus Was Paul: The Great Beatle Death Clues;3.72;9780684850627;eng
Harpo Speaks!;4.41;9780879100360;eng
Groucho  Harpo  Chico  and Sometimes Zeppo: A History of the Marx Brothers and a Satire on the Rest of the World;4.07;9780671470722;eng
Topsail Island: Mayberry by the Sea;3.94;9780895873316;eng
Take on Me (Secret Lives of Daytime Divas  #1);3.69;9780373793181;eng
All Over You (Secret Lives of Daytime Divas  #2);3.73;9780373793242;eng
The 33 Strategies of War;4.3;9780670034574;en-US
Jimmy Stewart: A Biography;3.85;9781400052219;eng
Jimmy Stewart: Bomber Pilot;3.93;9780760328248;eng
Jimmy Stewart: The Truth Behind the Legend;3.97;9781569803103;eng
Dirt (Stone Barrington  #2);3.89;9780061094231;en-US
La Ley del Exito;4.44;9780876121511;spa
Incident at Exeter;3.56;9780425039298;en-US
The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment;4.27;9780393703276;eng
Remember (Redemption  #2);4.43;9780842356299;eng
A Summer to Remember (Bedwyn Prequels  #2);4.08;9780440236634;eng
Because I Remember Terror  Father  I Remember You;4.11;9780820321752;en-US
The Last Story (Remember Me  #3);3.65;9780689854590;eng
A Place Where the Sea Remembers;3.62;9780671892678;eng
She Who Remembers (Kwani  #1);4.03;9780451211446;eng
What the Body Remembers;3.89;9780385496056;eng
Long Gone Lonesome Blues (The Texas Brands  #4);4.25;9780373078547;eng
Remember When (Foster Saga  #1);3.95;9781416530749;eng
A Kiss to Remember (Once Upon a Time  #3);3.89;9780553581850;eng
Star Wars: The Complete Visual Dictionary;4.33;9780756622381;eng
Star Wars: The Ultimate Visual Guide;4.33;9780756630522;eng
Star Wars Complete Locations;4.31;9780756614195;eng
Lego Star Wars: Prima Official Game Guide;4.62;9780761554912;eng
Star Wars: The New Essential Guide to Alien Species;4.18;9780345477606;eng
Star Wars:  The New Essential Chronology;4.3;9780345449016;eng
The Swarm War (Star Wars: Dark Nest  #3);3.49;9780345463050;eng
Star Wars: Empire  Volume 7: The Wrong Side of the War;3.79;9781593077099;eng
Allegiance (Star Wars);3.99;9780345477385;eng
Creating the Worlds of Star Wars: 365 Days;4.13;9780810959361;eng
Star Wars: Clone Wars  Volume 1: The Defense of Kamino and Other Tales;3.85;9781569719626;eng
The Making of Star Wars (Star Wars:  The Making of  #1);4.53;9780345494764;eng
Star Wars:  The New Essential Guide to Weapons & Technology;4.08;9780345449030;eng
The Star Wars Cookbook II: Darth Malt and More Galactic Recipes;3.86;9780811828031;eng
You Can Draw: Star Wars;4.05;9780756623432;eng
Star Wars: Empire  Volume 6: In the Shadows of Their Fathers;3.68;9781593076276;eng
Star Wars:  The New Essential Guide to Vehicles & Vessels;4.12;9780345449023;eng
Star Wars: Knights of the Old Republic  Vol. 1: Commencement (Star Wars: Knights of the Old Republic  #1);4.07;9781593076405;eng
The Star Wars Poster Book;4.5;9780811848831;eng
Star Wars: Clone Wars  Volume 9: Endgame;4.11;9781593075538;eng
Wookiee Cookies: A Star Wars Cookbook;3.93;9780811821841;eng
Star Wars:  The New Essential Guide to Characters;3.98;9780345449009;eng
The Star Wars Trilogy;4.25;9780345475824;eng
Star Wars Tales  Vol. 1;3.89;9781569716199;eng
Complete Star Wars Trilogy Scrapbook Re-issue;3.14;9780439681308;eng
Star Wars: Clone Wars  Volume 6: On the Fields of Battle;4.04;9781593073527;eng
Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth;4.1;9781593074821;eng
Star by Star (Star Wars: The New Jedi Order  #9);3.95;9780099410386;eng
Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary;4.16;9780756611286;eng
The Wildlife of Star Wars;4.42;9780811828697;eng
The Dharma of Star Wars;4.03;9780861714971;eng
Star Wars: Rebellion  Vol. 1: My Brother  My Enemy;3.94;9781593077112;eng
Star Wars: Empire  Volume 1: Betrayal;3.82;9781569719640;eng
Revenge of the Sith (Star Wars: Novelizations  #3);4.14;9780345428837;eng
Star Wars:  Revenge of the Sith Incredible Cross-Sections;4.21;9780756611293;eng
Star Wars: Clone Wars Adventures  Volume 6;3.78;9781593075675;eng
Star Wars: Empire  Volume 5: Allies and Adversaries;3.51;9781593074661;eng
Yoda: Dark Rendezvous;3.88;9780345463098;eng
Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs;4.04;9781401302337;eng
Black Man of the Nile and His Family;4.53;9780933121263;eng
Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux;4.13;9780803283855;eng
Ring of Fire (Ring of Fire Anthology  #1);3.9;9781416509080;eng
1635: The Cannon Law (Assiti Shards  #8);3.76;9781416509387;eng
Five Rings of Fire (Able Team  #11);3.64;9780373612116;eng
Cash;4.07;9780060727536;eng
Johnny Cash;3.79;9780306813689;eng
Controversy Creates Cash;3.62;9781416527299;en-GB
Side Effects;3.87;9781596432949;eng
Myths of Light: Eastern Metaphors of the Eternal (Collected Work);4.43;9781577314035;eng
The Inner Reaches of Outer Space: Metaphor as Myth and as Religion (Collected Worksl);4.22;9781577312093;en-GB
The Power of Myth;4.29;9780385418867;eng
The Beatles: The Biography;4.15;9780316013314;eng
Here  There and Everywhere: My Life Recording the Music of the Beatles;4.25;9781592402694;eng
The Beatles: 365 Days;4.18;9780810959118;eng
A Hard Day's Write: The Stories Behind Every Beatles Song;4.18;9780060844097;eng
Shout! The Beatles in Their Generation;4.03;9780743235655;eng
The Beatles Illustrated Lyrics;4.26;9781579120580;eng
The Beatles' Story on Capitol Records  Part Two: The Albums;4.72;9780966264920;eng
The Rough Guide to The Beatles;3.91;9781843537205;eng
The Beatles Complete - Updated Edition;4.47;73999960822;eng
The Love You Make: An Insider's Story of the Beatles;4.08;9780451207357;eng
Magic Circles: The Beatles in Dream and History;3.88;9780674016361;eng
A Day in the Life: The Music and Artistry of the Beatles;4.16;9780385315173;eng
Complete Beatles Chronicle  The;4.39;9780517581001;eng
The Beatles Diary  Vol 1: From Liverpool to London (Falk Symposium);4.56;9780711983083;eng
Two of Us: The Story of a Father  a Son  and the Beatles;3.53;9780618251452;en-US
A Hard Day's Write: The Stories Behind Every Beatles Song;4.18;9780062736987;eng
The Beatles;4.1;9780393328868;en-US
Complete Idiot's Guide to The Beatles;3.73;9780028621302;eng
Beatles: Every Little Thing;3.83;9780380796984;en-US
Margot Fonteyn;4.03;9780140165302;eng
A General Theory of Love;4.11;9780375709227;eng
Mad Cowboy: Plain Truth from the Cattle Rancher Who Won't Eat Meat;4.13;9780684854465;en-US
The Life You Were Born to Live;4.11;9781567313987;eng
Lover Eternal (Black Dagger Brotherhood  #2);4.35;9780451218049;eng
The Silmarillion  Volume 3;4.19;9780553525021;eng
Sodom and Gomorrah (In Search of Lost Time  #4);4.35;9780375753107;eng
Swanns Way (In Search of Lost Time #1);4.14;9780701137687;eng
Missing Persons and Mistaken Identities: Women and Gender in Ancient Israel;3.8;9780800631284;eng
Mistaken Identity;2.98;9788172235222;eng
The Skeptic's Dictionary: A Collection of Strange Beliefs  Amusing Deceptions  and Dangerous Delusions;4.02;9780471272427;eng
The Bush Dyslexicon: Observations on a National Disorder;3.56;9780393322965;eng
Extraordinary Popular Delusions & the Madness of Crowds (Great Minds);3.88;9781573928915;eng
Extraordinary Popular Delusions and the Madness of Crowds/Confusión de Confusiones (Marketplace Book);3.91;9780471133124;en-GB
The Crowd/Extraordinary Popular Delusions & the Madness of Crowds;3.93;9780934380232;eng
The Capture (Guardians of Ga'Hoole  #1);3.9;9780439405577;eng
The Journey (Guardians of Ga'Hoole  #2);4.0;9780439405584;en-US
The Rescue (Guardians of Ga'Hoole  #3);4.07;9780439405591;eng
The Night Journey;3.77;9780142403228;eng
The Collected Stories of Arthur C. Clarke;4.29;9780312878603;eng
Sunstorm (A Time Odyssey  #2);3.83;9780345452511;eng
Lair of the White Worm;2.86;9780646418421;eng
Best Ghost and Horror Stories;3.52;9780486297163;eng
The Blonde on the Street Corner;3.71;9781852424473;en-US
Of Tender Sin;3.69;9781852426743;en-US
The Moon in the Gutter;3.65;9781852424497;en-US
Dear Peter Rabbit;4.13;9781416912330;en-US
The Chocolate-Covered Contest (Nancy Drew  #151);3.89;9780671034436;en-US
Ghost Stories (Nancy Drew);3.75;9780671691325;eng
The Humor of the American Cowboy;3.43;9780803273597;eng
Ghost in the Shell (Ghost in the Shell  #1);4.18;9781593072285;eng
Ghost in the Shell;4.18;9781845760182;en-GB
Ghost in the Shell 2: Innocence: After The Long Goodbye;3.97;9781421513942;eng
At the Edge (Psychic Triplet Trilogy  #1);3.79;9780061140501;en-US
Tallchief: The Hunter (The Tallchiefs #9);4.12;9780373764198;eng
With Her Last Breath;3.66;9780060001810;en-US
Tallchief For Keeps (The Tallchiefs #3);4.2;9780373483372;eng
The Sgt. Rock Archives  Vol. 3;4.47;9781401204105;eng
The Sgt. Rock Archives  Vol. 1;4.2;9781563898419;eng
Sgt. Rock: The Prophecy;3.47;9781401212483;en-US
Sgt. Frog  Vol. 13 (Sgt. Frog  #13);4.23;9781427802118;eng
The Elements of Style;4.19;9780024181909;en-US
On Basilisk Station (Honor Harrington  #1);4.13;9781416509370;eng
The Lure of the Basilisk (The Lords of Dûs  #1);3.71;9781587155871;eng
Love Smart: Find the One You Want--Fix the One You Got;3.56;9780743292436;en-US
Love Smart: Find the One You Want--Fix the One You Got;3.56;9780743272094;en-US
Smart Love;3.91;9781558321823;eng
Sagwa  the Chinese Siamese Cat;4.03;9780689846175;eng
The Bonesetter's Daughter;3.99;9780006550433;eng
The Opposite of Fate;3.92;9780007170401;eng
Bonesetter's Daughter;3.99;9781597770767;eng
The Horizontal World: Growing Up Wild in the Middle of Nowhere;3.77;9781582433455;en-US
Horizontal Gene Transfer;4.0;9780126801262;eng
The Greek Islands;3.89;9780571214266;eng
The Avignon Quintet: Monsieur  Livia  Constance  Sebastian and Quinx;4.07;9780571225552;en-US
Through the Dark Labyrinth: A Biography of Lawrence Durrell;3.83;9780312172251;eng
Clear Light of Day;3.68;9780618074518;eng
In Custody;3.33;9780140238136;eng
Baumgartner's Bombay;3.47;9780618056804;eng
Tim Burton: Interviews;4.26;9781578067596;eng
Mysteries;4.08;9781842931851;eng
The Occult: A History;3.91;9780394718132;eng
Exemplary Novels IV: Lady Cornelia  the Deceitful Marriage  the Dialogue of the Dogs;4.2;9780856684982;eng
In the Royal Manner : Expert Advice on Etiquette and Entertaining from the Former Butler to Diana  Princess of Wales;3.64;9780446526418;eng
Because the Night (Lloyd Hopkins  #2);3.48;9781400095292;eng
Crime Wave: Reportage and Fiction from the Underside of L.A.;3.59;9780375704710;en-US
Suicide Hill (Lloyd Hopkins  #3);3.53;9781400095308;eng
American Tabloid (Underworld USA #1);4.21;9780375727375;eng
Your Cheatin' Heart;3.69;9780061014093;eng
First Things First;4.1;9780684802039;eng
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change;4.1;9780743269513;eng
The Speed of Trust: The One Thing that Changes Everything;3.99;9780743297301;eng
Everything Bad is Good for You;3.5;9781594481949;en-US
The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science  Cities  and the Modern World;3.9;9781594489259;eng
The Fountains of Paradise;3.96;9780151327737;eng
Bad Dreams;3.16;9780786702275;en-US
Strawberry Days: How Internment Destroyed a Japanese American Community;4.0;9781403967923;eng
The Price of Glory (Saga of the Gray Death Legion  #3);3.89;9781555600389;eng
Feast of Souls (The Magister Trilogy  #1);3.89;9780756404321;en-US
In Conquest Born (In Conquest Born  #1);3.88;9780756400439;eng
Black Sun Rising (The Coldfire Trilogy  #1);3.93;9780756403140;en-US
Crown of Shadows (The Coldfire Trilogy  #3);4.17;9780756403188;en-US
The Madness Season;4.05;9780886774448;eng
This Alien Shore;4.04;9780886777999;en-US
Whirlpool;3.78;9780060511135;eng
Reckless Love (MacKenzie-Blackthorn #1);3.8;9780373772520;eng
Warrior (MacKenzie-Blackthorn #5);3.91;9781551669045;eng
Only Mine (Only Series  #2);3.92;9780380763399;en-US
The Secret Sister;3.65;9780060511104;eng
Tell Me No Lies;3.99;9780373771257;en-US
Sweet Rosie O'Grady;4.48;9780747253747;eng
Fergus and the Night-Demon;3.69;9780618339556;en-US
The Secret on Ararat (Babylon Rising  #2);4.23;9780553586077;eng
Avalon;3.87;9781556526008;en-US
The Winthrop Woman;4.09;9781556526442;en-US
The Hearth and Eagle;3.89;9780449236413;eng
Media Unlimited: How the Torrent of Images & Sounds Overwhelms Our Lives;3.55;9780805072839;en-US
The Whole World is Watching: Mass Media in the Making and Unmaking of the New Left with a New Preface;3.73;9780520239326;en-US
The Sixties: Years of Hope  Days of Rage;3.73;9780553372120;en-US
The Intellectuals and the Flag;3.59;9780231124928;en-US
The Whole World Is Watching: Mass Media in the Making & Unmaking of the New Left;3.73;9780520040243;eng
Magical Creatures (Easy To Read! Easy To Draw!);3.0;9780843104363;eng
The Pizza That We Made;3.54;9780142300190;en-US
'Salem's Lot;4.02;9780451139696;eng
The Portable Edgar Allan Poe;4.31;9780143039914;eng
Great Short Works;4.26;9780060830939;en-US
Tales;4.34;9781931082723;eng
Tales of H.P. Lovecraft;4.19;9780060957902;eng
The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre;4.31;9780345350800;eng
The Doom That Came to Sarnath and Other Stories;4.12;9780345331052;eng
The Transition of H. P. Lovecraft: The Road to Madness;4.3;9780345384225;eng
The Art of H.P. Lovecraft's the Cthulhu Mythos;4.05;9781589943070;eng
The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death;4.23;9780345384218;eng
Loving Will Shakespeare;3.47;9780152054519;eng
Doomed Queen Anne (Young Royals  #3);3.87;9780152050863;eng
Patience  Princess Catherine (Young Royals  #4);3.79;9780152054472;en-US
Marie  Dancing;3.76;9780152051167;eng
Isabel: Princesa De Castilla  España  1466;3.71;9788478886746;spa
Monte Cook Presents The Year's Best D20 (Volume One);4.2;9781588467980;eng
1848: The Revolution of the Intellectuals;3.11;9780197261118;eng
Suddenly Daddy (Suddenly #1);3.78;9780373870288;eng
Great Short Stories by American Women;3.96;9780486287768;eng
Children's Christmas Stories and Poems: In Easy-to-Read Type;4.5;9780486286563;eng
"The Governess; or  The Little Female Academy";2.63;9781551114125;eng
The Star-Spangled Banner (Symbols of America);4.0;9780761417101;eng
The Liberty Bell (Symbols of America);3.83;9780761417132;eng
The Statue of Liberty (Symbols of America);4.0;9780761417071;eng
The White House (Symbols of America);4.0;9780761417125;eng
The American Flag (Symbols of America);4.0;9780761417095;eng
Touched with Fire: Manic-Depressive Illness and the Artistic Temperament;4.02;9780684831831;en-US
Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression;4.4;9780195135794;en-GB
The Bone Yard;4.01;9780425127261;eng
Dracula Was a Woman: In Search of the Blood Countess of Transylvania;3.52;9780070456716;eng
Proof of Concept;3.0;9781932051292;eng
Wonderful Life: The Burgess Shale and the Nature of History;4.12;9780393307009;eng
Justice Oliver Wendell Holmes: Law and the Inner Self;3.67;9780195101287;eng
Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table;5.0;9781584655800;eng
Evermore;3.31;9780870541858;eng
The Azathoth Cycle: Tales of the Blind Idiot God;3.75;9781568820408;eng
Rethinking the Economics of War: The Intersection of Need  Creed  and Greed;3.5;9780801882982;eng
Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself;4.02;9780312257378;eng
Narrative of the Life of Frederick Douglass: An American Slave;4.02;9780451529947;eng
Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself;4.02;9780743487771;eng
Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass;4.35;9780940450790;eng
Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl;4.01;9780345478238;eng
Antes que anochezca;4.17;9788483105023;spa
Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando;4.09;9780142000199;en-US
The Assault;3.79;9780140157185;eng
Cold As Ice (Ice  #2);3.81;9780778323563;eng
Shadow Lover;3.81;9780451408693;eng
Ice Blue (Ice  #3);3.94;9780778324782;eng
The Devil's Waltz;3.74;9780778322733;eng
Shadows At Sunset;3.63;9781551665719;eng
To Love a Dark Lord;3.82;9780380776047;eng
Ritual Sins;3.68;9780451192523;eng
Prince of Magic;3.64;9780821760536;eng
Bound for Oregon;3.8;9780140383195;eng
Oliver and Albert  Friends Forever (Easy-to-Read  Puffin);3.61;9780142300848;eng
Midnight Brunch (Casa Dracula  #2);3.8;9781416520399;en-US
Midnight Is a Place;3.92;9780618196258;en-US
Black Hearts in Battersea (The Wolves Chronicles  #2);4.13;9780395971284;en-US
A Small Pinch of Weather;4.26;9780006754893;eng
The Cuckoo Tree (The Wolves Chronicles  #6);4.04;9780618070237;eng
Nightbirds on Nantucket (The Wolves Chronicles  #3);4.13;9780395971857;eng
Seminole Song;3.71;9780812538830;eng
Mary Engelbreit's Home Companion;4.12;9780836246216;eng
Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses;4.37;9780060081713;en-US
Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine;3.6;9780824521233;eng
Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials;3.67;9780787982379;en-GB
Teaching the World's Children: ESL for Ages Three to Seven (The Pippin Teacher's Library);3.4;9780887511127;eng
Seven Miles a Second;4.04;9781563892479;eng
Drop The Rock: Removing Character Defects - Steps Six and Seven;4.44;9781592851614;en-US
The Oxford Dictionary of Quotations;4.2;9780198601739;en-US
Liberty Before Liberalism;3.9;9780521638760;eng
The Return of Grand Theory in the Human Sciences;3.88;9780521398336;en-US
Symptomatic;3.32;9781594480676;eng
Tales of Magick: Dark Adventure;3.45;9781565044043;eng
Doctor Tandy's First Guide to Life Extension and Transhumanity;4.0;9781581126501;eng
Tyrannosaurus Wrecks (Stanley  #1);5.0;9780786845033;eng
Bailando al rescate (Dora La Exploradora);3.47;9781416915041;spa
Richard Kern  Action;3.84;9783822856499;eng
On Film (Thinking in Action);3.9;9780415247962;eng
Warren G. Harding (The American Presidents  #29);3.73;9780805069563;eng
Prince of the City;3.56;9781565048201;eng
Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG);3.79;9781568821788;eng
Random House Crossword Mega Omnibus  Volume 1;0.0;9780812927634;eng
Chester;3.74;9780064440950;eng
Stanley;3.61;9780060225353;eng
Grizzwold;3.82;9780064440578;eng
Captain Cat;3.65;9780064441766;eng
Once Upon a Gulf Coast Summer;3.44;9780805427776;en-US
Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry;3.43;9780929005492;eng
The Bears on Hemlock Mountain;3.79;9780689716041;eng
Hoodwinked;4.43;9780976234968;en-US
The Risk of Darkness (Simon Serrailler  #3);3.95;9780701179793;eng
The Pure in Heart (Simon Serrailler  #2);3.92;9780701176815;en-GB
The Woman in Black;3.71;9781567921892;eng
The Pure in Heart (Simon Serrailler  #2);3.92;9780099462101;eng
The Various Haunts of Men (Simon Serrailler #1);3.82;9781585678761;eng
Septem Quae Supersunt Tragoediae;4.1;9780198145707;grc
鋼の錬金術師 1 [Hagane no Renkinjutsushi 1] (Fullmetal Alchemist  #1);4.5;9784757506206;jpn
鋼の錬金術師 4 (Fullmetal Alchemist  #4);4.55;9784757508552;jpn
鋼の錬金術師 5 (Fullmetal Alchemist  #5);4.56;9784757509665;jpn
鋼の錬金術師 3 (Fullmetal Alchemist  #3);4.56;9784757507913;jpn
鋼の錬金術師 8 (Fullmetal Alchemist 8);4.57;9784757512306;jpn
Love's Executioner  And Other Tales Of Psychotherapy;4.21;9780140128468;eng
The Brothers Karamazov;4.32;9781596440784;eng
Old Filth (Old Filth  #1);3.93;9781933372136;eng
Filth;3.73;9780099284291;eng
The Gospel of Filth: A Bible of Decadence & Darkness;4.45;9781903254387;eng
Divine Filth: Lost Writings (Modern Classics);3.88;9781840681123;eng
Filth: Dirt  Disgust  and Modern Life;4.08;9780816643004;eng
Pink Flamingos and Other Filth: Three Screenplays;4.21;9781560257011;eng
Let It Be Love (Effingtons  #11);3.79;9780060593209;eng
The Marriage Lesson (Effingtons  #3);3.9;9780380818204;eng
When We Meet Again (Effingtons  #10);3.87;9780060593193;eng
Her Highness  My Wife (Effingtons  #5);3.66;9780060001445;eng
Love With the Proper Husband (Effingtons  #6);3.85;9780060001452;eng
The Lady in Question (Effingtons  #7);3.77;9780060517618;eng
Going on Being: Buddhism and the Way of Change;3.99;9780767904612;eng
A New History of Early English Drama;4.05;9780231102438;eng
The Shell Seekers;4.15;9780517222850;eng
Cat's Cradle (Cat  #1);3.85;9780821718254;eng
Five Patients;3.48;9780099601111;eng
Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England;3.42;9780520231511;eng
Consider the Lilies;3.88;9780753812938;eng
The Admirable Crichton;3.72;9781406955811;eng
The Delta Star;3.66;9780553273861;eng
Finnegan's Week;3.63;9780553763249;eng
The Miraculous Journey of Edward Tulane;4.37;9780763625894;eng
The Tiger Rising;3.82;9780763618988;eng
Mercy Watson Goes for a Ride;4.15;9780763623326;eng
The Tale of Despereaux;4.04;9780763625290;eng
Mercy Watson to the Rescue;4.05;9780763622701;eng
Mercy Watson: Princess in Disguise;4.16;9780763630140;eng
The Mill on the Floss;3.79;9780140620276;en-GB
Culture Shock! Laos (Culture Shock!);3.29;9781857331646;eng
The Cambridge Companion to Plotinus;4.36;9780521476768;eng
In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1);3.96;9780765345707;en-US
Hidden Talents (Talents  #1);3.94;9780765357663;eng
Dunk;3.8;9780618439096;eng
Carnet de Voyage;3.76;9781891830600;en-US
Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons;3.52;9781593070694;eng
Good-Bye  Chunky Rice;3.8;9780375714764;eng
Adieu  Chunky Rice;3.8;9782840558590;spa
Balanchine: A Biography;4.31;9780520206397;eng
A Scandalous Life: The Biography of Jane Digby;4.02;9781857024692;en-US
The Splendid Outcast: Beryl Markham's African Stories;3.72;9780865473010;eng
Eyes of Prey (Lucas Davenport  #3);4.18;9780425214435;eng
Sharpe's Prey (Sharpe  #5);4.05;9780060084530;eng
Broken Prey (Lucas Davenport  #16);4.18;9780425204306;eng
Rules of Prey (Lucas Davenport  #1);4.11;9780425205815;eng
Certain Prey (Lucas Davenport  #10);4.22;9780743484190;eng
Winter Prey (Lucas Davenport  #5);4.26;9780425141236;eng
Destiny's Daughters;4.2;9780758212382;eng
Fragments;3.8;9781844675739;eng
The Consumer Society: Myths and Structures;4.11;9780761956921;eng
The Vital Illusion;3.84;9780231121002;eng
Hijos de la medianoche;3.98;9788497934329;spa
Wicked Ties (Wicked Lovers  #1);3.96;9780425213612;en-US
On a Wicked Dawn (Cynster  #9);4.06;9780060002053;eng
The Wicked (Vampire Huntress  #8);4.41;9780312352363;en-US
Wicked Sacrifice (Bound Hearts  #4-5);4.21;9781419953965;eng
My Wicked Pirate;3.9;9780821780572;eng
Wicked Dreams;3.67;9783861878759;eng
If I Have a Wicked Stepmother  Where's My Prince?;3.66;9780786809608;en-US
A Couple of April Fools (The Hamlet Chronicles #6);3.48;9780060760823;eng
The Good Liar;3.54;9780064408745;eng
Seven Spiders Spinning (The Hamlet Chronicles  #1);3.6;9780064405959;eng
Three Rotten Eggs (The Hamlet Chronicles  #5);3.74;9780060546571;eng
Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester;3.53;9783423242301;ger
On the Night You Were Born;4.36;9780312346065;en-US
The Night at the Museum;3.91;9780764136313;eng
The Heart Is a Lonely Hunter;3.98;9780618084746;eng
The Heart Is a Lonely Hunter;3.98;9780141185224;eng
The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem;3.79;9781857152746;eng
The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem;3.79;9781400042067;eng
The Pat Hobby Stories;3.56;9780684804422;eng
The Pursuit of the Well-Beloved & The Well-Beloved;3.61;9780140435191;eng
Playing in the Dark: Whiteness and the Literary Imagination;4.24;9780674673779;eng
The Big Box;3.95;9780786812912;eng
Their Eyes Were Watching God;3.91;9780061120060;eng
Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible;4.17;9780310259664;en-US
The Short Stories of Ernest Hemingway;4.26;9780020518600;eng
Little Big Book for God's Children;4.88;9780941807555;en-US
Little Children;3.62;9780312315733;eng
Dale Loves Sophie to Death;3.23;9780316890663;en-US
The Secret Life of Bees;4.05;9780142001745;eng
Hokkaido Highway Blues: Hitchhiking Japan;4.0;9781841952888;eng
The Martian Chronicles;4.14;9780553011807;eng
You Know You Love Me (Gossip Girl  #2);3.52;9780316911481;en-US
Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons;0.0;9780805850840;eng
Them: Adventures with Extremists;3.95;9780330375467;eng
Why I Hate Canadians;3.72;9781550546002;en-GB
Happiness;3.79;9780060525101;eng
Discovering God's Will;4.24;9780851513348;eng
The Truth of the Matter;3.09;9780316013307;eng
Spinoza: A Life;4.1;9780521002936;eng
Organizational Architecture: Designs for Changing Organizations;4.62;9781555424435;eng
Henry V;3.88;9780743484879;eng
Erotism: Death and Sensuality;4.11;9780872861909;eng
The Weimar Republic: The Crisis of Classical Modernity;3.84;9780809015566;eng
Adam and Eve and Pinch Me;3.64;9781400031184;eng
A Pinch of Snuff (Dalziel & Pascoe  #5);3.84;9780440169123;eng
Egyptian Myth: A Very Short Introduction;3.61;9780192803467;eng
A Pinch of Poison (Hemlock Falls Mysteries  #3);3.57;9780425151044;eng
Persuasion;4.14;9780812565881;eng
Beyond Seduction (Beyond Duet  #2);3.7;9780515133080;eng
Sense and Sensibility;4.07;9780192804785;eng
Sense and Sensibility;4.07;9780140434255;eng
Sense and Sensibility;4.07;9781593083366;eng
Sense and Sensibility;4.07;9781593080495;eng
One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide);4.13;9781586633790;eng
A Different Mirror: A History of Multicultural America;4.13;9780316831116;en-US
Trapped in the Mirror: Adult Children of Narcissists in Their Struggle for Self;3.82;9780688140717;en-US
The Buddha in Your Mirror: Practical Buddhism and the Search for Self;4.28;9780967469782;eng
A Distant Mirror: The Calamitous 14th Century;4.08;9780345910905;eng
They Do It With Mirrors;3.76;9781559277587;eng
The Lemon Table;3.68;9781400076505;eng
The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3);4.36;9780786848690;en-US
Encuentro en el Ártico (Artemis Fowl  #2);3.95;9788497939218;spa
The Eternity Code (Artemis Fowl  #3);4.04;9780439573887;eng
El cubo B (Artemis Fowl  #3);4.04;9780307343116;spa
The Eternity Code (Artemis Fowl  #3);4.04;9780670913527;eng
Forget Me Not: Photography and Remembrance;4.22;9781568986197;eng
Monsoon Summer;3.82;9780440238409;eng
Warlock (Ancient Egypt  #3);4.04;9780312980382;eng
Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945;4.11;9780743252218;eng
Gift from the Sea;4.17;9780679406839;en-US
Wide Sargasso Sea: A Reader's Guide to Essential Criticism;3.63;9781840462685;eng
The Good Housekeeping Illustrated Cookbook;4.37;9780878510375;eng
Evelina;3.67;9780192840318;eng
Dancing On Air;4.0;9781553100669;eng
Holding On to the Air;4.09;9780813025933;eng
The Turtle (The Lighthouse Family  #4);4.07;9780689863127;eng
The Body in the Lighthouse;3.68;9780380813865;en-US
American Tragedy: Kennedy  Johnson  and the Origins of the Vietnam War;3.51;9780674006720;eng
